url,url_length,has_at_symbol,double_slash_in_path,has_ip,count_hyphens,count_dots,count_slashes,count_special_chars,https_in_domain,url_depth,has_sensitive_keywords,tld_type,is_similar_to_brand,dash_in_domain,digit_count,vowel_ratio,is_short_url,has_hex_chars,label
https://intimalmen-official.com,31,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.2903225806451613,0,0,0
https://forgeonmedia.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2916666666666667,0,0,0
https://nramos.cloud,20,0,0,0,0,1,2,4,0,0,0,cloud,0,0,0,0.2,0,0,0
https://monhommedesneiges.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.27586206896551724,0,0,0
https://teslainvestment-stocks.org,34,0,0,0,1,1,2,5,0,0,0,org,0,1,0,0.20588235294117646,0,0,1
https://metrotaximobility.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.27586206896551724,0,0,0
https://shavoxshop.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
https://omnipolativetechnologies.com,36,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3333333333333333,0,0,0
https://seemetruckingcom.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://airitalian.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3181818181818182,0,0,0
https://redcanyonclothing.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.20689655172413793,0,0,0
https://medaleads.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23809523809523808,0,0,0
https://glxtraders.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.13636363636363635,0,0,0
https://watchgoldengirl.com,27,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18518518518518517,0,0,0
https://metalislands.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.20833333333333334,0,0,0
https://trunorthlodge.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://bossreportcard.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19230769230769232,0,0,0
https://pahoehoecrust.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.28,1,0,0
https://mezclapandora.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.24,0,0,0
https://worldleader.app,23,0,0,0,0,1,2,4,0,0,0,app,0,0,0,0.21739130434782608,0,0,0
https://microsignage.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://akcossi.com,19,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21052631578947367,0,0,0
https://natetelfordcoaching.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25806451612903225,0,0,0
https://neuromax.health,23,0,0,0,0,1,2,4,0,0,0,health,0,0,0,0.2608695652173913,0,0,0
http://alliedpetrochemicals.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2903225806451613,0,0,0
http://meykj.com,16,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.125,0,0,0
https://gsmarttool.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
https://redskies80s.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,2,0.17391304347826086,0,0,0
https://myfurbuds.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.14285714285714285,0,0,0
https://gethighnote.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21739130434782608,0,0,0
https://ballingertreeservices.com,33,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2727272727272727,0,0,0
https://solucionesmigratoriassm.com,35,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3142857142857143,0,0,0
https://psychology-source.com,29,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.20689655172413793,0,0,0
https://cedilha.bar,19,0,0,0,0,1,2,4,0,0,0,bar,0,0,0,0.21052631578947367,0,0,0
https://hermangutan.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21739130434782608,0,0,0
https://infoeddietruelove.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3448275862068966,0,0,0
https://moonlashesthetics.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2413793103448276,0,0,0
https://fpiq.org,16,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.125,0,0,0
https://anytymebaskets.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19230769230769232,0,0,0
https://wellnesslabpro.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19230769230769232,0,0,0
https://shopskyblue.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.17391304347826086,0,0,0
https://100daisyfarmsdrive.com,30,0,0,0,0,1,2,4,0,0,0,com,0,0,3,0.2,0,0,0
https://vampbuildingmaintenancecom.com,38,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2894736842105263,0,0,0
https://thecirclenetworkcom.org,31,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.22580645161290322,0,0,0
https://classicsalesdesk.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21428571428571427,0,0,0
https://atendimentoaymore.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3103448275862069,0,0,0
https://goodwaits.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23809523809523808,0,0,0
https://imperpoxgdl.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.17391304347826086,0,0,0
https://shopversetoday.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23076923076923078,0,0,0
https://urius-seguridad.com,27,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.2962962962962963,0,0,0
https://tgbjm.space,19,0,0,0,0,1,2,4,0,0,0,space,0,0,0,0.10526315789473684,0,0,0
https://schoolneurofeedback.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2903225806451613,0,0,0
http://plrmembers.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.14285714285714285,0,0,0
https://atalalawpllc.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.20833333333333334,0,0,0
https://millietaylor.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://pressmuseum.org,23,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.21739130434782608,0,0,0
https://juridicomontalvo.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://andreiasampaio.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.34615384615384615,0,0,0
https://flexerwave.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.22727272727272727,0,0,0
https://keystonesgps.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16666666666666666,0,0,0
https://aldeacayaco.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.30434782608695654,0,0,0
https://serneutro.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23809523809523808,0,0,0
https://macbasketballnetwork.com,32,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21875,0,0,0
https://miisto.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2222222222222222,0,0,0
https://mnmhome.loan,20,0,0,0,0,1,2,4,0,0,0,loan,0,0,0,0.2,0,0,0
https://csoconstructiongroup.com,32,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://steepchill.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
https://withpianostudio.com,27,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2962962962962963,0,0,0
http://parisbanhmilincoln.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2413793103448276,0,0,0
http://bayouninja.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://sportpers.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.14285714285714285,0,0,0
https://egefirat.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,1,0,0
https://aspentrailcapital.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.27586206896551724,0,0,0
https://shopskyblue.net,23,0,0,0,0,1,2,4,0,0,0,net,0,0,0,0.17391304347826086,0,0,0
https://drjackson.dev,21,0,0,0,0,1,2,4,0,0,0,dev,0,0,0,0.14285714285714285,0,0,0
https://aiportl.com,19,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21052631578947367,0,0,0
https://mainstationhotel.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://thehotboxservebeer.com,30,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.26666666666666666,0,0,0
https://chuchi-juice.com,24,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.25,0,0,0
https://chanaruchy.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
